,ticker,tradeDate,PE,PB,PS,PCF
0,300398,2017-10-09,155.2848,10.8987,19.4688,101.8053
0,300399,2017-10-09,-501.2271,8.1906,10.9246,258.3559
0,300400,2017-10-09,63.4748,8.9273,10.1549,59.3197
0,300401,2017-10-09,82.2372,10.3632,21.069,86.264
0,300402,2017-10-09,-80.5293,5.4364,8.6686,-105.1792
0,300403,2017-10-09,31.2834,4.0435,7.5408,29.8003
0,300404,2017-10-09,803.7397,7.637,32.8212,-180.2311
0,300405,2017-10-09,98.29,2.693,2.7294,-32.8775
0,300406,2017-10-09,28.9019,5.5488,11.3588,29.8721
0,300407,2017-10-09,47.086,4.8008,3.5936,-15.4595
0,300408,2017-10-09,44.1495,8.3538,15.8784,35.2256
0,300409,2017-10-09,94.8046,9.5476,12.5704,136.6184
0,300410,2017-10-09,58.9412,4.2271,8.6995,188.6199
0,300411,2017-10-09,158.5504,10.512,18.4532,-262.4125
0,300412,2017-10-09,60.7125,4.5394,9.7969,-152.728
0,300413,2017-10-09,139.6341,4.9518,2.9035,-44.1842
0,300414,2017-10-09,104.4226,5.3872,14.3441,215.0049
0,300415,2017-10-09,31.9539,6.5695,3.5333,170.8046
0,300416,2017-10-09,62.2937,7.2453,8.0308,216.0886
0,300417,2017-10-09,59.0782,5.692,11.9004,59.1068
0,300418,2017-10-09,47.6414,8.0964,10.9006,40.4812
0,300419,2017-10-09,69.0064,2.9935,8.5653,58.7539
0,300420,2017-10-09,57.6033,4.1951,7.6506,967.0226
0,300421,2017-10-09,49.7617,2.9924,6.206,57.7516
0,300422,2017-10-09,70.3401,6.3968,6.0734,-54.0499
0,300423,2017-10-09,127.1398,7.0654,12.6367,70.3721
0,300424,2017-10-09,106.6924,7.6689,14.6043,-205.3886
0,300425,2017-10-09,56.4672,2.9364,7.036,72.7026
0,300426,2017-10-09,60.7928,10.3099,13.3228,-76.0223
0,300427,2017-10-09,63.0509,7.6217,12.0246,24.9392
0,300428,2017-10-09,77.8331,8.668,5.3443,166.62
0,300429,2017-10-09,46.6616,6.199,10.9031,59.9325
0,300430,2017-10-09,69.9888,2.73,9.6897,-158.3761
0,300431,2017-10-09,135.0013,7.4263,3.3893,-17.2563
0,300432,2017-10-09,37.619,3.4951,7.1987,71.6173
0,300433,2017-10-09,58.8223,5.2777,4.0878,17.0995
0,300434,2017-10-09,232.7451,4.6921,28.0512,82.3856
0,300435,2017-10-09,66.4555,5.7941,10.1922,97.7342
0,300436,2017-10-09,107.2076,10.3307,18.0817,60.8348
0,300437,2017-10-09,69.0774,3.299,6.7583,-173.0831
0,300438,2017-10-09,46.526,4.6737,5.6081,-3636.0747
0,300439,2017-10-09,38.2556,4.6689,5.1215,-489.2318
0,300440,2017-10-09,40.1348,5.0436,9.5549,39.9274
0,300441,2017-10-09,75.162,6.3846,10.6632,85.0773
0,300442,2017-10-09,463.5518,2.8718,4.3758,-128.3666
0,300443,2017-10-09,24.4582,3.431,7.5758,25.0833
0,300444,2017-10-09,79.6491,8.3182,6.3251,-818.8883
0,300445,2017-10-09,71.2089,8.2354,18.4236,71.8075
0,300446,2017-10-09,35.7358,7.1509,14.5015,30.3068
0,300447,2017-10-09,66.7078,6.1241,13.7308,252.0775
0,300448,2017-10-09,40.6332,7.9718,8.9204,65.1326
0,300449,2017-10-09,290.629,6.5274,7.404,-31.0936
0,300450,2017-10-09,86.3256,30.2156,24.6759,67.0342
0,300451,2017-10-09,72.9203,3.8532,8.4935,-668.1615
0,300452,2017-10-09,55.2393,6.2181,8.676,61.1172
0,300453,2017-10-09,90.1557,6.0801,9.6413,47.7253
0,300455,2017-10-09,70.0812,7.6873,16.9114,131.8727
0,300456,2017-10-09,117.0861,5.7924,14.7732,141.4848
0,300457,2017-10-09,61.7999,9.7424,8.8455,-68.1252
0,300458,2017-10-09,132.8508,5.5922,9.1498,-110.0432
0,300459,2017-10-09,58.3057,3.9067,16.6696,54.6044
0,300460,2017-10-09,130.76,4.4175,8.3965,75.1683
0,300461,2017-10-09,200.4234,15.5544,12.6011,-53.4077
0,300462,2017-10-09,124.2381,9.0242,19.5904,-187.9436
0,300463,2017-10-09,41.8599,6.0485,8.5564,161.2249
0,300464,2017-10-09,65.8145,4.8975,5.1069,43.1156
0,300465,2017-10-09,216.8552,4.6956,4.5167,-63.4183
0,300466,2017-10-09,146.5995,7.5627,21.6765,-352.8698
0,300467,2017-10-09,155.9751,13.7056,46.2282,141.6188
0,300468,2017-10-09,52.7118,4.9335,10.2548,63.2043
0,300469,2017-10-09,111.2938,7.876,6.3053,-241.5235
0,300470,2017-10-09,39.452,4.5594,10.7746,63.138
0,300471,2017-10-09,36.8515,3.674,4.8035,-61.6784
0,300472,2017-10-09,157.4911,7.0218,9.7299,-437.3215
0,300473,2017-10-09,47.6181,3.4025,4.773,28.1525
0,300474,2017-10-09,123.3552,14.3215,41.6926,1533.7995
0,300475,2017-10-09,43.0458,2.8349,6.9401,33.6111
0,300476,2017-10-09,42.7587,6.8852,5.2234,109.7782
0,300477,2017-10-09,92.7893,9.7303,6.0035,-378.7909
0,300478,2017-10-09,90.7105,5.9015,5.4856,-1879.6267
0,300479,2017-10-09,216.964,11.5255,14.9304,-59.9115
0,300480,2017-10-09,91.4538,6.2492,20.8277,342.3891
0,300481,2017-10-09,67.9582,9.8805,10.3564,192.2422
0,300482,2017-10-09,74.0499,13.9182,17.2332,129.112
0,300483,2017-10-09,155.9764,5.0405,5.805,48.0385
0,300484,2017-10-09,42.8652,10.4638,9.5024,37.6329
0,300485,2017-10-09,31.2027,3.3783,12.5533,64.3791
0,300486,2017-10-09,495.197,5.2006,7.8529,57.4374
0,300487,2017-10-09,45.1233,5.2864,10.478,43.1161
0,300488,2017-10-09,41.7363,4.2812,13.6595,46.4397
0,300489,2017-10-09,68.8674,4.6917,14.6201,-213.6406
0,300490,2017-10-09,78.884,6.1872,6.993,-209.6724
0,300491,2017-10-09,278.5271,11.2194,22.1424,810.5047
0,300492,2017-10-09,184.4769,12.8377,24.7763,1426.2629
0,300493,2017-10-09,95.4378,10.889,2.9939,-27.6181
0,300494,2017-10-09,44.6724,5.5194,12.3885,43.0513
0,300495,2017-10-09,37.2499,3.4558,5.9666,-43.925
0,300496,2017-10-09,156.8876,13.3299,16.9101,253.2602
0,300497,2017-10-09,28.9655,6.366,6.246,28.4571
0,300498,2017-10-09,17.8968,4.146,2.0325,15.5894
0,300499,2017-10-09,65.7599,5.5884,6.2569,36.5583
0,300500,2017-10-09,96.8642,8.556,14.0126,112.9504
0,300501,2017-10-09,45.6636,5.1665,8.8878,124.7393
0,300502,2017-10-09,68.9777,7.9931,10.2307,-96.6885
0,300503,2017-10-09,64.6856,6.7034,12.5841,-2058.2081
0,300505,2017-10-09,79.8435,7.927,6.8619,140.5478
0,300506,2017-10-09,59.6419,13.6191,15.9444,-46.5346
0,300507,2017-10-09,48.3734,6.1482,8.2514,164.8326
0,300508,2017-10-09,79.9652,9.6877,26.3844,132.824
0,300509,2017-10-09,49.047,4.7204,5.8313,126.4162
0,300510,2017-10-09,106.986,4.3643,17.0978,-4402.9152
0,300511,2017-10-09,49.6019,5.0651,6.3036,19.6228
0,300512,2017-10-09,31.2288,4.1075,8.1676,24.622
0,300513,2017-10-09,114.1302,8.4441,9.968,-78.0759
0,300514,2017-10-09,59.0956,7.5685,6.6916,68.9971
0,300515,2017-10-09,97.9727,7.1661,15.3367,79.8017
0,300516,2017-10-09,62.6077,6.9239,18.4659,233.5447
0,300517,2017-10-09,70.2326,4.3594,7.4417,-196.2936
0,300518,2017-10-09,62.6187,5.5156,30.7987,69.2397
0,300519,2017-10-09,34.5704,6.0126,12.6322,32.3942
0,300520,2017-10-09,147.0448,14.3385,11.5501,76.3282
0,300521,2017-10-09,59.4073,6.1232,15.4984,56.6095
0,300522,2017-10-09,56.3356,6.4999,12.733,95.019
0,300523,2017-10-09,117.4577,9.0543,13.5174,-246.1117
0,300525,2017-10-09,96.0388,8.6285,18.8603,218.7164
0,300526,2017-10-09,109.5833,8.8006,11.6867,100.1128
0,300527,2017-10-09,63.802,6.2156,5.4816,39.7085
0,300528,2017-10-09,54.3104,3.2238,3.8211,14.8715
0,300529,2017-10-09,52.8441,10.5734,21.633,46.8537
0,300530,2017-10-09,56.8693,6.6875,21.7499,72.0969
0,300531,2017-10-09,83.4378,10.108,15.7561,-947.0197
0,300532,2017-10-09,93.6585,5.9565,10.6608,270.5662
0,300533,2017-10-09,64.1124,5.1168,21.7752,158.5494
0,300534,2017-10-09,118.6288,6.114,15.6676,618.0861
0,300535,2017-10-09,43.66,4.0512,8.1369,133.3691
0,300536,2017-10-09,53.4986,5.5587,6.9399,146.384
0,300537,2017-10-09,84.0842,4.362,13.1824,87.3963
0,300538,2017-10-09,129.841,6.3282,2.7314,-54.3864
0,300539,2017-10-09,70.8035,7.6755,6.581,103.7452
0,300540,2017-10-09,131.9063,3.6514,8.6556,-22.0215
0,300541,2017-10-09,72.6965,5.3202,3.9424,-112.7504
0,300542,2017-10-09,95.5753,5.9535,6.7613,-54.4703
0,300543,2017-10-09,58.8684,7.834,4.7266,57.0422
0,300545,2017-10-09,96.6766,9.3916,13.5252,253.268
0,300546,2017-10-09,55.6185,6.3577,11.1249,311.8446
0,300547,2017-10-09,38.1712,5.7418,6.2413,69.3437
0,300548,2017-10-09,67.9025,9.118,15.0984,256.7353
0,300549,2017-10-09,52.8363,8.2995,8.7466,232.0067
0,300550,2017-10-09,70.3247,6.7839,13.2546,175.996
0,300551,2017-10-09,154.5687,5.1024,11.3619,-337.3805
0,300552,2017-10-09,93.8688,5.4032,6.8774,5073.1486
0,300553,2017-10-09,100.3257,7.9729,24.7064,195.3336
0,300554,2017-10-09,94.0874,10.0615,22.7438,85.896
0,300555,2017-10-09,76.4651,6.1849,9.143,-44.1755
0,300556,2017-10-09,147.2687,9.1454,7.8203,256.6777
0,300557,2017-10-09,76.3786,6.301,12.7157,-103.892
0,300558,2017-10-09,76.9049,11.3373,22.2469,74.6895
0,300559,2017-10-09,56.6774,5.3154,19.3801,34.4718
0,300560,2017-10-09,115.2636,10.0747,13.3217,-8133.8852
0,300561,2017-10-09,59.1186,5.9245,19.0653,89.5953
0,300562,2017-10-09,149.4226,9.3717,5.5766,107.6637
0,300563,2017-10-09,80.5705,7.3632,9.7503,107.396
0,300565,2017-10-09,83.5232,6.4365,6.9903,37.4519
0,300566,2017-10-09,74.8926,6.8139,7.3963,-69.6269
0,300567,2017-10-09,70.3915,11.7122,14.0233,112.0454
0,300568,2017-10-09,65.0838,7.0437,17.4049,70.0887
0,300569,2017-10-09,43.8983,3.0218,6.6818,86.9707
0,300570,2017-10-09,60.0896,5.8357,13.9357,40.4517
0,300571,2017-10-09,74.1678,18.8268,7.5051,37.2651
0,300572,2017-10-09,57.2088,6.7832,9.9905,22.8999
0,300573,2017-10-09,52.6157,4.9649,7.5161,260.3463
0,300575,2017-10-09,44.5952,4.6796,3.9732,126.2269
0,300576,2017-10-09,79.2892,7.3963,8.5805,88.8594
0,300577,2017-10-09,59.4035,11.6549,7.0142,51.5226
0,300578,2017-10-09,110.2489,11.6625,12.1106,180.514
0,300579,2017-10-09,58.5723,9.321,9.7745,262.9762
0,300580,2017-10-09,34.7547,3.7069,7.4741,33.5288
0,300581,2017-10-09,81.8679,7.894,20.6478,-127.4536
0,300582,2017-10-09,90.2008,5.2529,6.9516,-223.9081
0,300583,2017-10-09,67.2321,3.162,8.4151,103.704
0,300584,2017-10-09,54.6923,6.0609,8.784,49.2765
0,300585,2017-10-09,63.3068,8.4336,9.4118,118.4854
0,300586,2017-10-09,60.1275,5.2646,7.0234,-113.6252
0,300587,2017-10-09,44.5438,3.3574,10.2348,-163.0167
0,300588,2017-10-09,75.0613,12.415,5.9085,-64.1511
0,300589,2017-10-09,82.2519,12.5365,8.1592,-156.5839
0,300590,2017-10-09,48.3671,6.7984,16.5189,196.5293
0,300591,2017-10-09,101.6314,8.8636,7.1144,-169.0759
0,300592,2017-10-09,67.2132,6.2066,5.1183,-75.1857
0,300593,2017-10-09,94.875,6.4591,9.9466,436.0401
0,300595,2017-10-09,52.5977,9.2471,25.3614,51.8711
0,300596,2017-10-09,38.42,4.6201,3.856,22078.856
0,300597,2017-10-09,111.8343,8.705,14.8991,-832.173
0,300598,2017-10-09,68.7098,7.4512,6.397,95.8699
0,300599,2017-10-09,46.5338,4.0514,3.3942,191.9437
0,300600,2017-10-09,48.8279,6.4993,12.9114,2522.6892
0,300601,2017-10-09,166.4452,18.781,20.5344,478.892
0,300602,2017-10-09,62.2113,6.9989,6.6231,93.8302
0,300603,2017-10-09,59.3045,8.7677,4.8516,-58.6099
0,300604,2017-10-09,87.6195,10.241,27.1848,544.2649
0,300605,2017-10-09,74.0647,7.0559,8.4624,-69.677
0,300606,2017-10-09,57.5958,6.5171,11.54,51.1891
0,300607,2017-10-09,80.3306,12.0569,13.7881,-233.6558
0,300608,2017-10-09,59.3747,6.1333,5.3559,177.4735
0,300609,2017-10-09,87.0282,11.5061,25.7378,88.9551
0,300610,2017-10-09,51.453,5.196,5.1484,73.1195
0,300611,2017-10-09,59.4231,5.2257,8.7487,81.1904
0,300612,2017-10-09,119.7691,16.6065,15.8391,-2089.049
0,300613,2017-10-09,80.6722,10.4136,25.1819,182.6466
0,300615,2017-10-09,72.6382,7.5833,14.0184,96.4227
0,300616,2017-10-09,57.0109,7.3076,3.6836,21.991
0,300617,2017-10-09,54.6262,5.1927,12.3387,67.7064
0,300618,2017-10-09,120.5391,26.8852,26.1065,1680.2146
0,300619,2017-10-09,92.4545,11.3634,13.3508,27744.1958
0,300620,2017-10-09,71.6535,8.7413,20.0482,145.3997
0,300621,2017-10-09,48.7648,3.9337,1.7039,-47.4013
0,300622,2017-10-09,59.1573,5.9421,5.6995,35.4
0,300623,2017-10-09,52.7502,6.4451,19.0568,55.4132
0,300625,2017-10-09,31.4351,4.0478,4.0197,43.409
0,300626,2017-10-09,60.2659,6.6296,3.9766,1847.2882
0,300627,2017-10-09,60.2687,10.3949,12.1662,153.2046
0,300628,2017-10-09,40.2424,8.6385,18.8694,52.805
0,300629,2017-10-09,159.2201,12.8701,17.0019,295.1658
0,300630,2017-10-09,90.012,10.7741,25.6653,95.2318
0,300631,2017-10-09,72.9491,6.1095,11.8555,-136.5258
0,300632,2017-10-09,55.4026,6.1914,7.622,190.5142
0,300633,2017-10-09,60.6956,10.9441,11.7091,70.8418
0,300635,2017-10-09,75.5027,7.3439,9.8822,-232.1557
0,300636,2017-10-09,44.6238,4.7488,10.1223,114.086
0,300637,2017-10-09,48.9596,5.2727,7.0187,31.1431
0,300638,2017-10-09,97.4716,12.1972,10.501,-5573.5791
0,300639,2017-10-09,53.7965,4.8019,10.0205,72.7911
0,300640,2017-10-09,50.3953,9.0305,5.8841,124.2218
0,300641,2017-10-09,41.508,4.2426,5.0152,75.4007
0,300642,2017-10-09,52.7032,6.8257,21.7336,62.6279
0,300643,2017-10-09,81.7427,8.805,10.4874,86.0181
0,300645,2017-10-09,90.7349,9.0326,11.2775,-162.5677
0,300647,2017-10-09,59.3193,5.8789,8.6992,-978.9261
0,300648,2017-10-09,86.8971,10.5885,19.645,-252.2537
0,300649,2017-10-09,219.4483,20.8642,46.9279,429.2461
0,300650,2017-10-09,53.1511,5.3849,7.8629,37.6065
0,300651,2017-10-09,60.8901,4.4989,8.4586,315.888
0,300652,2017-10-09,37.8118,4.5177,6.2687,37.6261
0,300653,2017-10-09,63.4755,6.792,18.2956,50.0241
0,300654,2017-10-09,49.9711,5.9816,3.8263,26.5021
0,300655,2017-10-09,90.4426,7.3199,6.3695,97.746
0,300656,2017-10-09,61.5795,7.4223,23.3438,76.9568
0,300657,2017-10-09,81.8286,9.712,4.3105,-121.3123
0,300658,2017-10-09,41.0048,4.819,4.9913,55.8804
0,300659,2017-10-09,65.5395,9.0758,14.8467,129.7569
0,300660,2017-10-09,32.1895,3.9554,4.2227,45.9069
0,300661,2017-10-09,53.7563,6.3654,9.4771,51.4846
0,300662,2017-10-09,65.7426,7.4788,4.4079,76.4411
0,300663,2017-10-09,78.5949,5.8939,5.3934,-97.1662
0,300665,2017-10-09,61.7571,5.4823,8.6421,-515.3349
0,300666,2017-10-09,182.378,21.0183,21.7731,225.8539
0,300667,2017-10-09,96.5407,10.4441,23.2661,1032.5175
0,300668,2017-10-09,66.1657,9.4257,14.9087,144.9872
0,300669,2017-10-09,53.5942,5.5681,8.8952,47.3068
0,300670,2017-10-09,53.2753,5.6448,9.5001,121.1661
0,300671,2017-10-09,82.5789,8.3112,10.2007,72.8158
0,300672,2017-10-09,108.695,9.7173,15.9011,1202.0752
0,300673,2017-10-09,39.4781,8.9431,6.1661,31.4918
0,300675,2017-10-09,183.6813,23.7671,19.7567,72.508
0,300676,2017-10-09,182.5646,19.871,37.3006,337.4553
0,300677,2017-10-09,43.7862,7.5766,2.841,45.2934
0,300678,2017-10-09,192.8723,22.813,30.8943,-2125.0906
0,300679,2017-10-09,36.8878,11.7184,9.3714,36.109
0,300680,2017-10-09,74.6472,11.0522,12.7265,77.7846
0,300681,2017-10-09,73.3148,19.1396,12.9347,277.8665
0,300682,2017-10-09,51.9013,11.3729,12.4691,113.8773
0,300683,2017-10-09,38.5393,8.3036,7.6928,42.3108
0,300685,2017-10-09,94.9635,20.9466,25.6243,148.9526
0,300686,2017-10-09,63.6763,9.9963,5.5887,34.2538
0,300687,2017-10-09,53.1627,16.1834,7.2889,59.6173
0,300688,2017-10-09,114.241,26.7675,27.6455,295.3062
0,300689,2017-10-09,68.4247,12.0679,13.0612,80.1042
0,300690,2017-10-09,38.8632,11.1116,7.7078,68.6825
0,300691,2017-10-09,104.7025,16.3681,9.2479,-879.3832
0,300692,2017-10-09,111.5249,11.066,28.9564,64.8302
0,300693,2017-10-09,80.2051,20.0796,11.2622,64.9794
0,300695,2017-10-09,41.2318,13.6183,14.9778,43.081
0,300696,2017-10-09,93.2227,17.9692,51.8834,348.1168
0,300697,2017-10-09,86.8935,12.3254,4.4477,45117.8361
0,300698,2017-10-09,162.0762,26.8083,15.7034,242.3816
0,300699,2017-10-09,107.4857,17.335,33.587,152.0746
0,300700,2017-10-09,83.5388,17.3645,18.4619,403.0928
0,300701,2017-10-09,73.2164,22.1576,23.6272,66.0318
0,300702,2017-10-09,48.7088,10.1848,5.782,53.5081
0,300703,2017-10-09,63.3846,21.5014,6.0285,45.4548
0,300706,2017-10-09,41.3388,7.3404,8.2993,136.7642
0,600000,2017-10-09,7.0237,1.072,2.363,-1.2191
0,600004,2017-10-09,18.413,1.9681,4.2713,10.6405
0,600006,2017-10-09,110.199,2.1972,0.8369,-266.7793
0,600007,2017-10-09,31.7115,3.1249,7.7862,16.4223
0,600008,2017-10-09,50.3511,4.0028,3.4267,11.2628
0,600009,2017-10-09,24.0087,3.2104,9.9718,19.1507
0,600010,2017-10-09,192.184,2.5906,3.0902,25.6784
0,600011,2017-10-09,58.0432,1.5207,0.8736,4.4758
0,600012,2017-10-09,22.3489,2.4724,8.2388,12.0257
0,600015,2017-10-09,6.129,0.8695,1.8236,4.5832
0,600016,2017-10-09,6.0824,0.8362,2.0045,-4.3747
0,600017,2017-10-09,54.4359,1.2603,2.9719,9.2692
0,600018,2017-10-09,20.9652,2.5396,4.7466,42.2769
0,600019,2017-10-09,14.4715,1.0889,0.6618,14.2986
0,600020,2017-10-09,10.7547,1.3221,2.2842,4.0425
0,600021,2017-10-09,49.3156,2.3777,1.3975,10.9966
0,600022,2017-10-09,-842.3472,1.6405,0.4591,4.7538
0,600023,2017-10-09,16.2443,1.2593,1.6613,7.1874
0,600026,2017-10-09,27.1834,0.9508,2.7318,2.2519
0,600027,2017-10-09,87.8921,1.0624,0.6203,2.6723
0,600028,2017-10-09,13.0983,0.9886,0.3205,3.5663
0,600029,2017-10-09,17.8495,1.8576,0.6918,3.2458
0,600030,2017-10-09,21.8355,1.527,5.6942,-3.8499
0,600031,2017-10-09,48.4578,2.4965,1.8994,7.8259
0,600033,2017-10-09,14.5306,1.2766,4.2829,6.0149
0,600035,2017-10-09,20.6797,1.7843,5.7537,11.1831
0,600036,2017-10-09,9.9492,1.5684,3.1505,5.3114
0,600037,2017-10-09,29.8805,1.6577,7.8689,18.0802
0,600038,2017-10-09,62.8823,3.8093,2.1396,22.1763
0,600039,2017-10-09,16.0039,1.7027,0.6128,238.2029
0,600048,2017-10-09,9.5324,1.3665,0.8111,28.2861
0,600050,2017-10-09,317.9455,1.9714,0.5679,1.8147
0,600051,2017-10-09,20.2445,1.5493,0.6122,2.5206
0,600052,2017-10-09,-44.3541,2.0503,2.9344,-144.1794
0,600053,2017-10-09,23.464,7.8536,10.5591,24.3214
0,600054,2017-10-09,34.3535,3.1152,7.5176,21.7576
0,600055,2017-10-09,119.4113,4.7077,10.876,224.2269
0,600056,2017-10-09,24.2374,3.608,0.9457,700.8964
0,600057,2017-10-09,21.2155,1.7716,0.0753,-2.2837
0,600058,2017-10-09,-231.2604,2.9773,0.2893,10.8261
0,600059,2017-10-09,58.5577,2.0276,5.0539,29.4148
0,600060,2017-10-09,14.4923,1.5049,0.6382,31.7316
0,600061,2017-10-09,26.9372,2.2075,6.9039,-1003.0377
0,600062,2017-10-09,23.0168,2.5848,3.2225,16.6715
0,600063,2017-10-09,71.457,1.7751,2.1804,20.2507
0,600064,2017-10-09,17.4944,1.1641,4.5004,10.5267
0,600066,2017-10-09,15.4458,4.5842,1.7499,61.7355
0,600067,2017-10-09,13.9585,1.5549,1.4963,-11.9506
0,600068,2017-10-09,13.1868,2.0821,0.4374,202.8798
0,600069,2017-10-09,-33.3107,5.7599,4.6348,24.7717
0,600070,2017-10-09,29.0841,2.5319,4.2009,-2101.918
0,600071,2017-10-09,-47.2017,12.903,6.1703,-136.9006
0,600072,2017-10-09,-728.8083,3.7755,2.9038,-8.8454
0,600073,2017-10-09,27.7902,2.6382,0.4753,10.1045
0,600074,2017-10-09,30.4614,5.323,5.0918,-27.9576
0,600075,2017-10-09,16.2938,2.2181,1.8323,8.623
0,600076,2017-10-09,25.9203,3.4516,7.6716,69.2518
0,600077,2017-10-09,-20.4812,1.6423,1.3414,13.8631
0,600078,2017-10-09,76.3551,2.256,1.2774,7.5964
0,600079,2017-10-09,30.0261,2.7046,1.7405,138.0013
0,600080,2017-10-09,126.3996,3.3274,5.0019,90.0247
0,600081,2017-10-09,31.4716,3.6419,0.7912,10.9461
0,600082,2017-10-09,-56.7738,2.3631,8.5467,108.6872
0,600083,2017-10-09,-4359.8856,85.0972,56.1142,641.3106
0,600084,2017-10-09,696.7694,3.5418,25.6175,-64.5105
0,600085,2017-10-09,45.8659,5.5322,3.5007,35.7127
0,600086,2017-10-09,55.1868,4.4337,2.1177,-4.5073
0,600088,2017-10-09,-76.8264,5.1671,8.9748,33.7708
0,600089,2017-10-09,15.7993,1.3787,0.9191,10.6552
0,600090,2017-10-09,23.5224,2.3019,1.2989,10.8022
0,600091,2017-10-09,48.072,3.4154,69.9455,-34.9666
0,600093,2017-10-09,18.5711,2.0821,0.8432,-4.0391
0,600094,2017-10-09,24.0561,1.8318,3.0786,-4.598
0,600095,2017-10-09,240.5845,4.2252,14.3672,21.1148
0,600096,2017-10-09,-4.3193,3.2145,0.1775,8.0708
0,600097,2017-10-09,36.3913,4.5307,2.1981,16.7006
0,600098,2017-10-09,37.8783,1.2703,0.9264,7.3451
0,600099,2017-10-09,1339.7229,5.4694,5.4627,-972.0651
0,600100,2017-10-09,-47.3326,1.7743,1.383,-20.5642
0,600101,2017-10-09,42.9829,1.6767,2.375,22.0799
0,600103,2017-10-09,82.1008,2.6627,3.5841,302.9159
0,600104,2017-10-09,11.1024,1.7748,0.4558,11.8552
0,600105,2017-10-09,31.926,3.3409,3.5271,57.3359
0,600106,2017-10-09,17.3797,1.5145,19.8493,24.5178
0,600107,2017-10-09,339.7369,8.8668,11.3103,46.3336
0,600108,2017-10-09,133.4183,2.006,4.8906,903.2387
0,600109,2017-10-09,29.3666,1.9731,7.8298,-3.2315
0,600110,2017-10-09,125.2799,7.6759,5.6757,30.1836
0,600111,2017-10-09,340.3364,6.8855,8.3758,-128.5048
0,600112,2017-10-09,-50.5778,3.1703,5.595,363.1019
0,600113,2017-10-09,47.3436,6.9647,12.3863,30.4695
0,600114,2017-10-09,31.7015,3.3453,4.9004,31.3541
0,600115,2017-10-09,17.499,1.9037,0.9814,4.5483
0,600116,2017-10-09,39.4338,3.9176,7.9008,26.1064
0,600117,2017-10-09,16.4423,2.5125,1.1212,-3.9113
0,600118,2017-10-09,80.961,6.7575,4.8894,78.8576
0,600119,2017-10-09,55.7393,4.9008,1.2273,41.6361
0,600120,2017-10-09,30.9952,2.0744,3.8078,-74.8269
0,600121,2017-10-09,-212.7682,2.1265,0.9083,10.9309
0,600122,2017-10-09,22.3281,1.4417,0.5825,9.7755
0,600123,2017-10-09,358.3926,1.187,1.6577,17.9984
0,600125,2017-10-09,53.8278,3.1455,1.8848,33.0074
0,600126,2017-10-09,25.5292,1.2547,0.8214,5.6514
0,600127,2017-10-09,482.1725,4.7103,1.4021,-27.7238
0,600128,2017-10-09,357.9596,2.0362,0.991,41.2058
0,600129,2017-10-09,-82.0096,4.9106,0.7504,881.3636
0,600130,2017-10-09,-387.0132,5.4451,2.4036,75.2301
0,600131,2017-10-09,51.743,3.8156,4.2492,25.2337
0,600132,2017-10-09,43.7159,10.6378,3.3927,19.6557
0,600133,2017-10-09,8.0019,2.6372,0.9427,6.5481
0,600135,2017-10-09,92.4834,3.3813,3.3892,-74.0018
0,600136,2017-10-09,61.0644,3.0933,11.9257,-10.1697
0,600137,2017-10-09,177.999,7.8252,12.7346,107.4198
0,600138,2017-10-09,29.2245,2.7884,1.4802,16.0844
0,600139,2017-10-09,1014.3393,6.9051,12.8779,18.922
0,600141,2017-10-09,52.4198,1.8764,0.5863,6.9459
0,600143,2017-10-09,32.1925,1.7584,0.8016,-12.9926
0,600145,2017-10-09,-207.2687,4.5004,88.9575,-8.5632
0,600146,2017-10-09,126.8444,4.1063,9.0273,-181.6997
0,600148,2017-10-09,165.9671,10.7182,5.64,-171.7763
0,600149,2017-10-09,-290.4454,26.0182,500.9824,-1008.8068
0,600150,2017-10-09,-12.8603,2.2761,1.8683,-18.0613
0,600151,2017-10-09,-119.1493,1.8936,1.9441,15.9155
0,600152,2017-10-09,282.1936,7.8574,9.9656,-369.4879
0,600153,2017-10-09,11.3786,1.4894,0.183,-1.918
0,600155,2017-10-09,563.5741,1.6234,12.5561,-2.8721
0,600156,2017-10-09,384.711,4.1788,4.4032,-133.6011
0,600157,2017-10-09,65.5718,1.8852,2.1349,10.9316
0,600158,2017-10-09,176.0726,7.4834,10.3243,37.2443
0,600159,2017-10-09,-371.8644,1.8345,5.2267,-4.6615
0,600160,2017-10-09,41.2952,2.4399,2.2309,24.5276
0,600161,2017-10-09,20.0055,7.8969,10.4272,45.6895
0,600162,2017-10-09,16.2904,1.7167,2.2004,6.7283
0,600163,2017-10-09,41.7556,2.8027,11.1237,18.3767
0,600165,2017-10-09,-67.1806,12.9067,5.7657,-54.8803
0,600166,2017-10-09,41.303,1.1252,0.431,11.5632
0,600167,2017-10-09,26.1593,3.2182,9.7198,24.5899
0,600168,2017-10-09,21.8173,1.3675,5.2394,51.2396
0,600169,2017-10-09,-7.7079,2.4743,1.5934,-22.3249
0,600170,2017-10-09,15.0343,1.5139,0.2459,28.6901
0,600171,2017-10-09,66.6129,4.8737,18.9559,246.3455
0,600172,2017-10-09,34.6922,2.5942,4.8621,83.8877
0,600173,2017-10-09,40.1336,2.8077,3.4052,4.6635
0,600175,2017-10-09,121.0928,1.7117,3.9101,13.5059
0,600176,2017-10-09,19.7223,3.0697,4.4597,13.0948
