,code,day,pe_ratio,pb_ratio,ps_ratio,pcf_ratio
2108,600095.XSHG,2017-09-29,238.8453,4.1946,14.2633,19.3725
2109,600096.XSHG,2017-09-29,-4.2805,3.1856,0.1759,-36.3019
2110,600097.XSHG,2017-09-29,36.0432,4.4873,2.1771,106.322
2111,600098.XSHG,2017-09-29,37.6724,1.2634,0.9213,-89.0241
2112,600099.XSHG,2017-09-29,1331.8221,5.5393,5.4305,-869.2507
2113,600100.XSHG,2017-09-29,-46.6444,1.8135,1.3628,17.2681
2114,600101.XSHG,2017-09-29,42.8185,1.6838,2.3659,98.9426
2115,600103.XSHG,2017-09-29,81.765,2.6519,3.5695,27.421999999999997
2116,600104.XSHG,2017-09-29,10.719000000000001,1.7135,0.44,14.2499
2117,600105.XSHG,2017-09-29,32.0315,3.352,3.5388,81.934
2118,600106.XSHG,2017-09-29,17.151,1.4946,19.5881,-1975.7531
2119,600107.XSHG,2017-09-29,334.2046,8.7224,11.1262,38.7956
2120,600108.XSHG,2017-09-29,131.2039,1.9727,4.8094,-296.9806
2121,600109.XSHG,2017-09-29,29.2917,1.9681,7.8098,-3.0514
2122,600110.XSHG,2017-09-29,128.3977,7.8669,5.817,59.684
2123,600111.XSHG,2017-09-29,341.6071,6.9113,8.4071,34.8993
2124,600112.XSHG,2017-09-29,-49.3541,3.0936,5.4596,254.4746
2125,600113.XSHG,2017-09-29,46.3476,6.8182,12.1257,133.2868
2126,600114.XSHG,2017-09-29,31.1573,3.2796,4.8163,26.8891
2127,600115.XSHG,2017-09-29,17.3961,1.9188,0.9756,-21.0279
2128,600116.XSHG,2017-09-29,39.0371,3.8782,7.8213,-69.2503
2129,600117.XSHG,2017-09-29,16.2525,2.4835,1.1082,12.5399
2130,600118.XSHG,2017-09-29,80.8749,6.7503,4.8842,216.1943
2131,600119.XSHG,2017-09-29,55.2134,5.0846,1.2158,42.8404
2132,600120.XSHG,2017-09-29,29.834,1.9967,3.6651,45.5182
2133,600121.XSHG,2017-09-29,-215.0045,2.1488,0.9178,-38.5225
2134,600122.XSHG,2017-09-29,22.3062,1.4403,0.5819,-18.003
2135,600123.XSHG,2017-09-29,360.269,1.1932,1.6664,-14.2496
2136,600125.XSHG,2017-09-29,51.9069,3.0333,1.8175,56.0063
2137,600126.XSHG,2017-09-29,25.4243,1.2495,0.8181,-56.7101
2138,600127.XSHG,2017-09-29,480.4224,4.6933,1.3969999999999998,98.7531
2139,600128.XSHG,2017-09-29,351.319,2.0166,0.9727,-14.3304
2140,600129.XSHG,2017-09-29,-81.8977,5.4514,0.7494,-146.5026
2141,600130.XSHG,2017-09-29,-384.7533,5.4133,2.3896,57.4903
2142,600131.XSHG,2017-09-29,51.42,3.7918,4.2227,-195.0225
2143,600132.XSHG,2017-09-29,43.6961,10.633,3.3911,-423.3955
2144,600133.XSHG,2017-09-29,7.7919,2.568,0.9179,13.915999999999999
2145,600135.XSHG,2017-09-29,91.7537,3.3546,3.3624,-30.1441
2146,600136.XSHG,2017-09-29,60.7066,3.0751,11.8558,-32.3996
2147,600137.XSHG,2017-09-29,178.9526,7.8671,12.8029,-50.9326
2148,600138.XSHG,2017-09-29,30.2844,2.929,1.5338,-728.0551
2149,600139.XSHG,2017-09-29,998.0141,6.794,12.6706,28.8894
2150,600141.XSHG,2017-09-29,53.9749,1.932,0.6037,-40.7205
2151,600143.XSHG,2017-09-29,31.7792,1.7358,0.7913,930.7455
2152,600145.XSHG,2017-09-29,-207.2687,4.5004,177.6,-7.5672
2153,600146.XSHG,2017-09-29,126.8444,4.1063,9.0273,23.21
2154,600148.XSHG,2017-09-29,165.7438,10.7037,5.6324,-50.7977
2155,600149.XSHG,2017-09-29,-290.4454,26.0182,500.9824,-31.3708
2156,600150.XSHG,2017-09-29,-12.8603,2.2761,1.8683,50.1794
2157,600151.XSHG,2017-09-29,-117.913,1.8949,1.9239,9.3935
2158,600152.XSHG,2017-09-29,282.71,2.3927,9.9839,-74.6058
2159,600153.XSHG,2017-09-29,11.2818,1.5556,0.1814,5.5591
2160,600155.XSHG,2017-09-29,560.3513,1.6142,12.4843,4.1055
2161,600156.XSHG,2017-09-29,377.0496,4.0956,4.3155,-52.0946
2162,600157.XSHG,2017-09-29,65.2095,1.8856,2.1231,-18.1792
2163,600158.XSHG,2017-09-29,174.4446,7.4142,10.2288,49.1357
2164,600159.XSHG,2017-09-29,-369.5403,1.8230000000000002,5.1941,-8.5149
2165,600160.XSHG,2017-09-29,40.9928,2.4219999999999997,2.2146,26.9197
2166,600161.XSHG,2017-09-29,19.8905,7.8515,10.3673,21.6622
2167,600162.XSHG,2017-09-29,16.1999,1.7072,2.1881,5.1859
2168,600163.XSHG,2017-09-29,41.3917,2.7782,11.0268,-19.3384
2169,600165.XSHG,2017-09-29,-66.1806,12.7146,5.6799,-559.3905
2170,600166.XSHG,2017-09-29,39.6406,1.0898,0.4136,-24.7022
2171,600167.XSHG,2017-09-29,26.1381,3.2156,9.7119,4.6382
2172,600168.XSHG,2017-09-29,21.5982,1.3538,5.1868,-16.942
2173,600169.XSHG,2017-09-29,-7.6103,2.443,1.5732,-91.2439
2174,600170.XSHG,2017-09-29,14.9562,1.5061,0.2447,3.6665
2175,600171.XSHG,2017-09-29,65.5354,4.7948,18.6493,2938.4438
2176,600172.XSHG,2017-09-29,32.255,2.4119,4.5206,-1099.1393
2177,600173.XSHG,2017-09-29,39.9537,2.7951,3.3899,6.3643
2178,600175.XSHG,2017-09-29,121.3262,1.715,3.9176,-101.0952
2179,600176.XSHG,2017-09-29,18.9453,2.9488,4.284,-43.5345
2180,600177.XSHG,2017-09-29,13.1884,1.5019,3.0186,75.3471
2181,600178.XSHG,2017-09-29,64.1092,2.1328,1.7286,-95.5565
2182,600179.XSHG,2017-09-29,42.9122,7.5721,4.3204,55.2914
2183,600180.XSHG,2017-09-29,20.2726,2.7698,0.4538,15.8514
2184,600182.XSHG,2017-09-29,84.0564,9.7212,2.3678,-763.8454
2185,600183.XSHG,2017-09-29,22.9494,4.2926,2.3478,236.1986
2186,600184.XSHG,2017-09-29,353.853,4.676,4.7566,-38.1128
2187,600185.XSHG,2017-09-29,19.5214,1.7501,3.8694,-5.9667
2188,600186.XSHG,2017-09-29,407.4424,55.523,2.4086,-22.8736
2189,600187.XSHG,2017-09-29,3572.8503,2.1309,18.8679,24.391
2190,600188.XSHG,2017-09-29,13.7414,1.6021,0.4055,329.2588
2191,600189.XSHG,2017-09-29,-31.9356,1.9667,8.695,16.3548
2192,600190.XSHG,2017-09-29,77.0872,1.4826,2.4306,-25.4894
2193,600191.XSHG,2017-09-29,472.7146,2.4762,33.0365,483.9027
2194,600192.XSHG,2017-09-29,228.237,1.9379,2.0633,-359.8589
2195,600193.XSHG,2017-09-29,-13.3156,22.7816,50.8731,175.4508
2196,600195.XSHG,2017-09-29,27.3463,2.5605,2.3094,1103.4686
2197,600196.XSHG,2017-09-29,28.4872,3.5863,5.3169,17.2487
2198,600197.XSHG,2017-09-29,33.7296,5.1386,5.9602,69.7468
2199,600198.XSHG,2017-09-29,-8.2046,6.3274,2.3136,51.0986
2200,600199.XSHG,2017-09-29,439.7372,2.208,3.9681,-18.8743
2201,600200.XSHG,2017-09-29,74.5787,3.3607,2.2284,92.7953
2202,600201.XSHG,2017-09-29,28.7119,4.9493,13.0123,25.0285
2203,600202.XSHG,2017-09-29,-24.5958,6.4021,20.070999999999998,-28.6531
2204,600203.XSHG,2017-09-29,86.6748,1.8875,0.5216,-110.6113
2205,600206.XSHG,2017-09-29,158.4163,3.5404,2.5063,-12.37
2206,600207.XSHG,2017-09-29,-962.0341,3.3688,3.4292,123.5816
2207,600208.XSHG,2017-09-29,6.1455,1.2525,2.7172,5.5383
2208,600209.XSHG,2017-09-29,-257.7955,8.9942,34.3958,2923.4128
2209,600210.XSHG,2017-09-29,15.3643,2.2687,1.1343,11.0889
2210,600211.XSHG,2017-09-29,37.4818,3.8708,7.4486,-149.5017
2211,600212.XSHG,2017-09-29,129.5376,7.7407,22.4433,-207.7063
2212,600213.XSHG,2017-09-29,49.6147,21.1804,0.9373,-85.6915
2213,600215.XSHG,2017-09-29,-1049.0911,1.9483,14.6368,99.738
2214,600216.XSHG,2017-09-29,29.2595,1.4922,1.9889,106.3868
2215,600217.XSHG,2017-09-29,44.3561,6.3777,5.8403,29.2822
2216,600218.XSHG,2017-09-29,40.4855,1.7369,1.0746,-28.5883
2217,600219.XSHG,2017-09-29,24.7521,1.173,2.5269999999999997,42.5599
2218,600220.XSHG,2017-09-29,61.0429,3.2007,3.0841,314.60900000000004
2219,600221.XSHG,2017-09-29,20.9091,1.0623,1.0879,3.8969
2220,600222.XSHG,2017-09-29,799.8007,2.4159,3.4591,-513.5922
2221,600223.XSHG,2017-09-29,46.7659,2.0286,0.5809,-1.9299
2222,600225.XSHG,2017-09-29,11.1572,2.8455,2.5486,-16.496
2223,600226.XSHG,2017-09-29,57.6183,3.8142,12.5385,-38.7496
2224,600227.XSHG,2017-09-29,-38.5944,2.4699,6.138,24.2697
2225,600228.XSHG,2017-09-29,-87.4569,265.3279,6.3718,-109.6726
2226,600229.XSHG,2017-09-29,22.2676,3.0049,3.513,72.8206
2227,600230.XSHG,2017-09-29,15.203,7.4885,4.1057,202.4435
2228,600231.XSHG,2017-09-29,26.1376,2.895,0.9672,37.7936
2229,600232.XSHG,2017-09-29,107.9725,2.9867,3.0902,34.2246
2230,600233.XSHG,2017-09-29,44.1278,7.3531,3.5405,32.8571
2231,600234.XSHG,2017-09-29,5126.0146,36.4123,152.3498,-628.8804
2232,600235.XSHG,2017-09-29,138.4649,2.2778,1.9099,59.2152
2233,600236.XSHG,2017-09-29,24.2006,2.9727,5.0664,66.1777
2234,600237.XSHG,2017-09-29,-22.3275,3.1488,5.6811,-12.3527
2235,600238.XSHG,2017-09-29,1580.9283,5.2347,4.5683,37.8032
2236,600239.XSHG,2017-09-29,29.6117,1.9809999999999999,0.7999,2.5422
2237,600240.XSHG,2017-09-29,8.4088,2.285,2.8452,25.0271
2238,600241.XSHG,2017-09-29,-45.0951,4.4473,1.6883,-10.9856
2239,600242.XSHG,2017-09-29,65.1078,3.7244,3.4336,10.9424
2240,600243.XSHG,2017-09-29,174.1486,2.0502,3.6310000000000002,-16.6947
2241,600246.XSHG,2017-09-29,-93.1179,1.4491,4.5789,4.8339
2242,600247.XSHG,2017-09-29,-5.4711,-11.217,3.4942,7052.4277
2243,600248.XSHG,2017-09-29,26.2451,1.7226,0.8637,-11.8549
2244,600249.XSHG,2017-09-29,96.5968,2.2975,3.0357,-18.7167
2245,600250.XSHG,2017-09-29,322.8386,11.1211,4.8949,56.8991
2246,600251.XSHG,2017-09-29,78.1252,3.7381,4.5581,47.3652
2247,600252.XSHG,2017-09-29,25.1824,2.7671,7.9872,-35.7024
2248,600255.XSHG,2017-09-29,38.1198,2.9708,1.8297,4444.6509
2249,600256.XSHG,2017-09-29,88.8153,1.9849,4.3993,-10.0809
2250,600257.XSHG,2017-09-29,545.5199,2.7739,3.6062,74.3807
2251,600258.XSHG,2017-09-29,55.4065,3.4895,2.9636,87.4743
2252,600259.XSHG,2017-09-29,139.8253,6.9888,2.3997,41.7152
2253,600260.XSHG,2017-09-29,50.3723,5.279,1.8541,26.4559
2254,600261.XSHG,2017-09-29,19.3792,2.86,1.9373,-44.2185
2255,600262.XSHG,2017-09-29,96.571,4.2934,5.111000000000001,-20.8425
2256,600265.XSHG,2017-09-29,82.7361,193.6522,50.056999999999995,-2431.5542
2257,600266.XSHG,2017-09-29,19.167,1.3299,1.9446,14.5634
2258,600267.XSHG,2017-09-29,-121.0899,1.8376,1.1668,-27.4049
2259,600268.XSHG,2017-09-29,82.867,2.2831,0.6933,-10.8956
2260,600269.XSHG,2017-09-29,13.9902,0.8847,2.8112,213.9288
2261,600270.XSHG,2017-09-29,14.2156,2.2595,3.0213,13.7423
2262,600271.XSHG,2017-09-29,23.3635,3.8506,1.24,-18.0109
2263,600272.XSHG,2017-09-29,125.4434,6.8299,3.5026,256.3358
2264,600273.XSHG,2017-09-29,16.6811,2.2436,2.6109,84311.2344
2265,600275.XSHG,2017-09-29,-101.2517,33.114000000000004,285.3258,-844.7857
2266,600276.XSHG,2017-09-29,59.2739,12.359000000000002,13.8838,-155.2838
2267,600277.XSHG,2017-09-29,72.2203,1.3559999999999999,1.3881,3.2679
2268,600278.XSHG,2017-09-29,44.4723,1.7646,0.4279,12.0444
2269,600279.XSHG,2017-09-29,43.8694,1.4243,0.9898,64.9236
2270,600280.XSHG,2017-09-29,34.3211,5.2062,1.2776,41.8055
2271,600281.XSHG,2017-09-29,37.9451,7.072,2.4662,51.435
2272,600282.XSHG,2017-09-29,17.2457,2.5865,0.8073,38.0783
2273,600283.XSHG,2017-09-29,42.1743,2.2453,4.5543,-65.7413
2274,600284.XSHG,2017-09-29,20.2369,1.3855,2.8292,10.0534
2275,600285.XSHG,2017-09-29,18.2196,3.2665,4.3197,-124.8567
2276,600287.XSHG,2017-09-29,64.0309,1.8473,0.6836,-45.2557
2277,600288.XSHG,2017-09-29,160.0079,3.4904,1.8416,72.5192
2278,600289.XSHG,2017-09-29,53.411,2.2759,5.2914,7.672999999999999
2279,600290.XSHG,2017-09-29,-108.9466,2.3838,6.2012,-8.0698
2280,600291.XSHG,2017-09-29,12.2425,2.3666,0.9096,-15.6246
2281,600292.XSHG,2017-09-29,65.8316,1.6794,2.6518,312.2108
2282,600293.XSHG,2017-09-29,32.0339,3.2310000000000003,1.2932,34.3836
2283,600295.XSHG,2017-09-29,47.0478,2.0678,0.7959999999999999,11.5866
2284,600297.XSHG,2017-09-29,17.5993,2.4563,0.3967,15.3455
2285,600298.XSHG,2017-09-29,30.1566,6.1465,3.8935,167.2013
2286,600299.XSHG,2017-09-29,23.2961,2.5195,3.0675,26.9296
2287,600300.XSHG,2017-09-29,94.6959,3.1592,1.9107,26.2232
2288,600301.XSHG,2017-09-29,190.3213,8.2762,39.986,-29.8452
2289,600302.XSHG,2017-09-29,30.6515,2.246,4.0816,42.379
2290,600303.XSHG,2017-09-29,20.9282,2.4601,1.9174,10.5426
2291,600305.XSHG,2017-09-29,35.2089,4.1076,4.4598,-91.2339
2292,600306.XSHG,2017-09-29,7.2881,11.5381,2.6593,2404.1682
2293,600307.XSHG,2017-09-29,108.3189,2.3356,0.6195,41.0516
2294,600308.XSHG,2017-09-29,21.6562,1.3057,0.7174,14.2726
2295,600309.XSHG,2017-09-29,16.0668,5.4854,2.7402,289.4382
2296,600310.XSHG,2017-09-29,53.9593,2.4222,0.7806,-3.9519
2297,600311.XSHG,2017-09-29,-190.93599999999998,4.5207,20.975,-7.9751
2298,600312.XSHG,2017-09-29,15.5807,1.8714,1.6891,96.2299
2299,600313.XSHG,2017-09-29,254.5289,2.6081,1.0684,-17.2295
2300,600315.XSHG,2017-09-29,361.6227,3.9937,4.4146,-30.4914
2301,600316.XSHG,2017-09-29,-250.2943,2.4975,3.6815,-25.177
2302,600317.XSHG,2017-09-29,42.1311,2.1049,5.7586,43.8627
2303,600318.XSHG,2017-09-29,52.5767,4.9030000000000005,9.1737,-39.4618
2304,600319.XSHG,2017-09-29,31.2055,213.9968,1.8784,-996.4573
2305,600320.XSHG,2017-09-29,109.7788,1.6388,1.0216,-212.7426
2306,600321.XSHG,2017-09-29,53.0325,2.6886,10.6895,69.4876
2307,600322.XSHG,2017-09-29,-64.2262,1.69,1.6356,103.9033
2308,600323.XSHG,2017-09-29,19.8464,2.3039,2.8344,-63.0125
2309,600325.XSHG,2017-09-29,13.0731,1.3208,1.0603,-5.9641
2310,600326.XSHG,2017-09-29,24.9955,3.766,3.3837,15.0281
2311,600327.XSHG,2017-09-29,19.9024,1.6348,0.5321,25.6225
2312,600328.XSHG,2017-09-29,35.1069,2.6188,1.8579,-14.2403
2313,600329.XSHG,2017-09-29,29.7191,3.1386,2.2277,141.3926
2314,600330.XSHG,2017-09-29,76.1689,2.4213,4.7318,-31.9226
2315,600331.XSHG,2017-09-29,58.8334,2.7718,2.8396,42.5498
2316,600332.XSHG,2017-09-29,24.6479,2.5701,2.2279,6.7837
2317,600333.XSHG,2017-09-29,57.2598,1.9869,3.0424,8.0272
2318,600335.XSHG,2017-09-29,20.8382,1.9712,0.2898,19.3899
2319,600336.XSHG,2017-09-29,751.7765,2.5081,1.1509,8.0378
2320,600337.XSHG,2017-09-29,33.2552,2.4511,3.0878,-119.3209
2321,600338.XSHG,2017-09-29,33.5816,26.4619,16.0714,49.6031
2322,600339.XSHG,2017-09-29,22.1777,1.685,0.7437,-35.828
2323,600340.XSHG,2017-09-29,11.622,3.4614,1.5706,4.978
2324,600343.XSHG,2017-09-29,374.1075,4.8609,5.8255,-175.6815
2325,600345.XSHG,2017-09-29,37.8157,4.2795,11.8384,-58.898
2326,600346.XSHG,2017-09-29,19.9044,4.3764,1.2555,-39.4879
2327,600348.XSHG,2017-09-29,16.3968,1.3386,0.7625,27.0827
2328,600350.XSHG,2017-09-29,9.4401,1.2017,3.3206,-16.6162
2329,600351.XSHG,2017-09-29,153.8177,2.2895,3.0188,-20.6864
2330,600352.XSHG,2017-09-29,16.0808,2.0894,2.4576,1549.9622
2331,600353.XSHG,2017-09-29,101.9308,4.2203,4.4007,73.958
2332,600354.XSHG,2017-09-29,103.9288,4.1218,6.7776,-58.7696
2333,600355.XSHG,2017-09-29,8156.4482,10.7458,14.1236,-291.3335
2334,600356.XSHG,2017-09-29,29.4577,1.4867,2.1588,53.5864
2335,600358.XSHG,2017-09-29,-23.0838,7.5298,22.4389,-19.6795
2336,600359.XSHG,2017-09-29,-65.1775,4.2262,1.5947,675.5143
2337,600360.XSHG,2017-09-29,137.8244,3.2862,4.5754,27.0892
2338,600361.XSHG,2017-09-29,-32.1736,1.4446,0.3241,-2.0858
2339,600362.XSHG,2017-09-29,55.8576,1.3757,0.3038,-11.5286
2340,600363.XSHG,2017-09-29,36.7951,2.9851,2.3886,80.3991
2341,600365.XSHG,2017-09-29,3717.4768,4.9142,3.9946,1722.3947
2342,600366.XSHG,2017-09-29,53.178999999999995,2.6261,7.1188,30.9593
2343,600367.XSHG,2017-09-29,73.4805,3.7457,3.2487,182.5019
2344,600368.XSHG,2017-09-29,16.4501,1.6031,3.4139,-4.7941
2345,600369.XSHG,2017-09-29,77.5028,1.7807,10.9711,-21.0093
2346,600370.XSHG,2017-09-29,73.5902,2.5149,3.0823,43.2944
2347,600371.XSHG,2017-09-29,53.7647,6.4275,9.3896,31.298000000000002
2348,600372.XSHG,2017-09-29,59.7627,4.7644,3.9639,-261.4118
2349,600373.XSHG,2017-09-29,20.9393,2.6488,2.4059,-42.4594
2350,600375.XSHG,2017-09-29,12.9781,1.4738,0.7317,-10.901
2351,600376.XSHG,2017-09-29,22.3409,1.4254,0.9994,-4.5176
2352,600377.XSHG,2017-09-29,13.4079,2.4874,5.0403,771.0643
2353,600378.XSHG,2017-09-29,105.9813,5.3341,9.7381,-72.7915
2354,600379.XSHG,2017-09-29,80.9535,6.0224,3.91,-26.5206
2355,600380.XSHG,2017-09-29,29.5066,2.8657,1.4995,8.4497
2356,600381.XSHG,2017-09-29,29.3738,3.8796,12.0576,-19.2511
2357,600382.XSHG,2017-09-29,29.7089,1.3388,16.7019,14.4642
2358,600383.XSHG,2017-09-29,7.7563,1.4572,0.9564,428.8431
2359,600385.XSHG,2017-09-29,-594.6424,28.896,223.882,74.5068
2360,600386.XSHG,2017-09-29,48.5371,3.1055,1.4509,-1200.0734
2361,600387.XSHG,2017-09-29,43.2795,4.0041,0.4263,-20.188
2362,600388.XSHG,2017-09-29,26.1105,4.7308,2.2466,-69.5154
2363,600389.XSHG,2017-09-29,54.4875,4.396,1.9257,25.7164
2364,600390.XSHG,2017-09-29,32.5383,1.735,4.6188,7.3302
2365,600391.XSHG,2017-09-29,243.007,5.3016,4.5513,-2971.4875
2366,600392.XSHG,2017-09-29,222.9101,5.7726,8.7489,168.6842
2367,600393.XSHG,2017-09-29,17.689,3.0682,4.1114,203.338
2368,600395.XSHG,2017-09-29,20.3084,2.2269,2.5265,46.4577
2369,600396.XSHG,2017-09-29,-20.2849,1.6495,0.8512,-16.4227
2370,600397.XSHG,2017-09-29,-2.4281,3.0279,1.2399,-22.9815
2371,600398.XSHG,2017-09-29,14.0146,4.6536,2.5842,-96.8998
2372,600399.XSHG,2017-09-29,130.5289,4.2663,1.7249,60.3834
2373,600400.XSHG,2017-09-29,21.5699,2.9164,3.9187,14.3764
2374,600401.XSHG,2017-09-29,-4.0577,2.1459,1.8439,56.0092
2375,600403.XSHG,2017-09-29,-17.3633,1.7886,1.7836,10.796
2376,600405.XSHG,2017-09-29,251.9915,3.8477,4.0557,14.3574
2377,600406.XSHG,2017-09-29,26.4619,4.7367,3.4017,41.1728
2378,600408.XSHG,2017-09-29,-14.4277,4.7354,0.8531,11.3759
2379,600409.XSHG,2017-09-29,16.875999999999998,2.6584,1.3126,20.7754
2380,600410.XSHG,2017-09-29,78.9325,2.5138,2.3401,11.6129
2381,600415.XSHG,2017-09-29,25.1556,3.5472,3.6993,83.6902
2382,600416.XSHG,2017-09-29,131.5758,1.8209,1.0936,-37.7659
2383,600418.XSHG,2017-09-29,22.9642,1.5477,0.4147,-8.9421
2384,600419.XSHG,2017-09-29,74.8793,8.1752,6.2481,81.0636
2385,600420.XSHG,2017-09-29,30.5984,2.8151,1.8257,32.1779
2386,600421.XSHG,2017-09-29,979.9426,372.1194,90.32700000000001,-6995.9043
2387,600422.XSHG,2017-09-29,24.8989,2.5635,1.7489,30.1802
2388,600423.XSHG,2017-09-29,-3.2382,-20.0708,1.1698,-6.9439
2389,600425.XSHG,2017-09-29,-9.8858,1.3455,2.8863,-113.7635
2390,600426.XSHG,2017-09-29,22.2271,2.4104,2.4245,-516.8076
2391,600428.XSHG,2017-09-29,121.7887,1.5346,2.263,-10.6526
2392,600429.XSHG,2017-09-29,-260.8295,2.1755,1.7035,-5.8558
2393,600432.XSHG,2017-09-29,-4.7428,6.8418,3.7534,-20.1773
2394,600433.XSHG,2017-09-29,76.7713,3.0877,4.281000000000001,52.9582
2395,600435.XSHG,2017-09-29,497.5428,10.6159,10.9603,272.3191
2396,600436.XSHG,2017-09-29,52.943999999999996,9.3421,11.3335,69.6759
2397,600438.XSHG,2017-09-29,27.8453,3.0129,1.5866,-25.4537
2398,600439.XSHG,2017-09-29,34.1404,2.8826,3.7478,31.0801
2399,600444.XSHG,2017-09-29,74.4288,8.0641,4.3487,-134.2907
2400,600446.XSHG,2017-09-29,76.2016,11.7904,4.1265,-273.1046
2401,600448.XSHG,2017-09-29,216.0864,3.0176,0.996,54.968
2402,600449.XSHG,2017-09-29,28.6823,1.4074,1.4166,10.0322
2403,600452.XSHG,2017-09-29,32.306999999999995,6.5394,3.3152,41.3432
2404,600455.XSHG,2017-09-29,-453.9375,19.2159,13.9614,-142.2707
2405,600456.XSHG,2017-09-29,155.0889,3.4699,4.2371,-49.7979
2406,600458.XSHG,2017-09-29,97.2619,1.8252,0.8048,-19.8951
2407,600459.XSHG,2017-09-29,63.4096,3.467,0.4829,60.144
2408,600460.XSHG,2017-09-29,83.4337,5.1186,4.966,-95.8818
2409,600461.XSHG,2017-09-29,23.9277,1.7269999999999999,1.6737,-33.5236
2410,600462.XSHG,2017-09-29,386.1017,10.7804,6.3144,-21.0706
2411,600463.XSHG,2017-09-29,65.1505,3.0996,3.0286,306.7842
2412,600466.XSHG,2017-09-29,16.3978,2.1035,0.8298,2.5534
2413,600467.XSHG,2017-09-29,106.1219,1.7343,4.5508,48.8775
2414,600468.XSHG,2017-09-29,84.5614,2.9825,5.4431,23.6107
2415,600469.XSHG,2017-09-29,-39.6829,2.1396,0.6522,-12.7159
2416,600470.XSHG,2017-09-29,-33.1068,1.6808,0.7563,57.7557
2417,600475.XSHG,2017-09-29,-717.2417,2.2511,2.3477,-17.4037
2418,600476.XSHG,2017-09-29,456.8659,18.1011,15.2696,100.3686
2419,600477.XSHG,2017-09-29,30.1263,7.4012,3.6999,110.3136
2420,600478.XSHG,2017-09-29,-61.8764,11.2839,8.4795,2029.6289
2421,600479.XSHG,2017-09-29,29.7994,2.7234,1.5135,-157.9382
2422,600480.XSHG,2017-09-29,27.9366,2.2598,0.7948,66.4477
2423,600481.XSHG,2017-09-29,70.3794,4.0316,4.0847,33.145
2424,600482.XSHG,2017-09-29,37.1398,1.7163,1.9965,-33.8877
2425,600483.XSHG,2017-09-29,15.8934,1.4647,2.3011,28.6343
2426,600485.XSHG,2017-09-29,50.563,3.4117,16.3302,-127.6766
2427,600486.XSHG,2017-09-29,25.1553,3.5069999999999997,3.6189,39.1776
2428,600487.XSHG,2017-09-29,27.4932,5.0544,2.0634,-690.0941
2429,600488.XSHG,2017-09-29,83.2618,2.2349,4.4051,-588.7167
2430,600489.XSHG,2017-09-29,97.1823,2.7869,0.8906,-77.0621
2431,600490.XSHG,2017-09-29,143.4042,3.7553,6.7062,649.3834
2432,600491.XSHG,2017-09-29,31.796,2.6257,0.9178,12.7303
2433,600493.XSHG,2017-09-29,44.832,4.0259,3.4497,241.9113
2434,600495.XSHG,2017-09-29,317.4229,2.7283,7.4284,43.7951
2435,600496.XSHG,2017-09-29,123.5366,2.2895,1.3382,-96.7749
2436,600497.XSHG,2017-09-29,-28.6165,3.4368,1.8708,135.8638
2437,600498.XSHG,2017-09-29,44.1483,4.131,1.8754,50.0174
2438,600499.XSHG,2017-09-29,52.0762,3.8584,3.4735,-397.2814
2439,600500.XSHG,2017-09-29,74.2534,1.871,0.4654,13.3195
2440,600501.XSHG,2017-09-29,611.5282,2.7289999999999996,1.9002,-34.5846
2441,600502.XSHG,2017-09-29,28.4189,2.0431,1.3430000000000002,9.7218
2442,600503.XSHG,2017-09-29,114.1814,3.5874,9.9985,-27.3063
2443,600505.XSHG,2017-09-29,49.7478,3.0022,3.3202,-196.3522
2444,600506.XSHG,2017-09-29,-510.8776,9.8861,33.3248,94.7633
2445,600507.XSHG,2017-09-29,15.4139,5.6723,1.5025,17.2658
2446,600508.XSHG,2017-09-29,17.1963,1.0628,1.5923,-26.6316
2447,600509.XSHG,2017-09-29,20.6484,1.4285,1.8006,6.1147
2448,600510.XSHG,2017-09-29,24.0237,1.1028,1.3368,19.5692
2449,600511.XSHG,2017-09-29,38.0245,3.0071,1.5981,37.9114
2450,600512.XSHG,2017-09-29,62.3579,1.6701,2.5456,14.1147
2451,600513.XSHG,2017-09-29,43.4579,3.5453,5.0681,102.7971
2452,600515.XSHG,2017-09-29,37.5738,1.7274,4.4502,3.5844
2453,600516.XSHG,2017-09-29,117.6956,8.3468,17.4195,304.5672
2454,600517.XSHG,2017-09-29,28.0814,2.8391,1.4432,-56.32899999999999
2455,600518.XSHG,2017-09-29,26.6594,3.6732,4.191,15.2053
2456,600519.XSHG,2017-09-29,33.9267,9.6913,13.8614,26.7051
2457,600520.XSHG,2017-09-29,175.7768,6.5246,10.8102,156.0516
2458,600521.XSHG,2017-09-29,43.4927,5.1903,5.2402,958.518
2459,600522.XSHG,2017-09-29,24.194000000000003,2.6213,1.8101,24.0238
2460,600523.XSHG,2017-09-29,27.888,2.5540000000000003,1.5731,24979.2363
2461,600525.XSHG,2017-09-29,41.2989,3.5483,4.0236,-82.4143
2462,600526.XSHG,2017-09-29,104.8067,2.3184,1.5066,41.1191
2463,600527.XSHG,2017-09-29,100.874,2.7234,3.5449,177.4037
2464,600528.XSHG,2017-09-29,165.183,2.1812,0.9641,17.0868
2465,600529.XSHG,2017-09-29,27.9135,2.1507,2.9399,8.0785
2466,600530.XSHG,2017-09-29,35.417,3.1468,18.3276,61.9339
2467,600531.XSHG,2017-09-29,39.6779,2.9364,0.5854,11.3818
